species_ID,Group,Order,Family,Genus,Species,subspecies,scientificName,variety,common_name,native_exotic,continent_of_origin,itis_tsn
2662,Mollusks-Gastropods,Neotaenioglossa,Ampullariidae,Pomacea,diffusa,NULL,Pomacea diffusa,NULL,spike-topped applesnail,Exotic,South America,NULL
2769,Mollusks-Gastropods,Archaeopulmonata,Viviparidae,Viviparus,subpurpureus,NULL,Viviparus subpurpureus,NULL,olive mysterysnail,Native,North America,70310
2916,Mollusks-Gastropods,Architaenioglossa,Viviparidae,Cipangopaludina,sp.,NULL,Cipangopaludina sp.,NULL,a mysterysnail,Exotic,Asia,NULL
2951,Mollusks-Gastropods,Neotaenioglossa,Hydrobiidae,Pyrgophorus,spinosus,,Pyrgophorus spinosus,,spiny crownsnail,Native,North America,70701
3014,Mollusks-Gastropods,Neotaenioglossa,Hydrobiidae,Pyrgophorus,parvulus,,Pyrgophorus parvulus,,a crownsnail,Exotic,Caribbean,205003
3158,Mollusks-Gastropods,Architaenioglossa,Viviparidae,Cipangopaludina,chinensis,chinensis,Cipangopaludina chinensis chinensis,,,Exotic,Asia,NULL
6,Plants,Alismatales,Hydrocharitaceae,Hydrilla,verticillata,,Hydrilla verticillata,,hydrilla,Exotic,Asia,38974
225,Plants,Lamiales,Acanthaceae,Hygrophila,polysperma,,Hygrophila polysperma,,hygro,Exotic,Asia,182342
226,Plants,Lamiales,Acanthaceae,Nomaphila,stricta,,Nomaphila stricta,,stiff beargrass,Exotic,Asia,507563
227,Plants,Caryophyllales,Amaranthaceae,Alternanthera,philoxeroides,,Alternanthera philoxeroides,,alligatorweed,Exotic,South America,20770
228,Plants,Asterales,Asteraceae,Cotula,coronopifolia,,Cotula coronopifolia,,common brassbuttons,Exotic,Africa,35799
229,Plants,Brassicales,Brassicaceae,Nasturtium,officinale,,Nasturtium officinale,,water-cress,Exotic,Eurasia,23255
230,Plants,Lamiales,Plantaginaceae,Bacopa,monnieri,,Bacopa monnieri,,coastal waterhyssop,Native,North America,33038
231,Plants,Nymphaeales,Cabombaceae,Cabomba,caroliniana,,Cabomba caroliniana,,Carolina fanwort,Native,North America,18408
233,Plants,Lamiales,Plantaginaceae,Callitriche,stagnalis,,Callitriche stagnalis,,pond water-starwort,Exotic,Europe,32062
234,Plants,Solanales,Convolvulaceae,Ipomoea,aquatica,,Ipomoea aquatica,,water spinach,Exotic,Asia,30759
235,Plants,Saxifragales,Haloragaceae,Myriophyllum,aquaticum,,Myriophyllum aquaticum,,parrot feather,Exotic,South America,503904
236,Plants,Saxifragales,Haloragaceae,Myriophyllum,heterophyllum,,Myriophyllum heterophyllum,,variable-leaf watermilfoil,Native,North America,27044
237,Plants,Saxifragales,Haloragaceae,Myriophyllum,spicatum,,Myriophyllum spicatum,,Eurasian watermilfoil,Exotic,Eurasia,27039
238,Plants,Lamiales,Lentibulariaceae,Utricularia,inflata,,Utricularia inflata,,swollen bladderwort,Native,North America,34453
239,Plants,Myrtales,Lythraceae,Lythrum,salicaria,,Lythrum salicaria,,purple lythrum,Exotic,Eurasia,27079
240,Plants,Myrtales,Lythraceae,Rotala,indica,,Rotala indica,,Indian toothcup,Exotic,Asia,27117
242,Plants,Asterales,Menyanthaceae,Nymphoides,indica,,Nymphoides indica,,water snowflake,Exotic,Asia,503979
243,Plants,Asterales,Menyanthaceae,Nymphoides,peltata,,Nymphoides peltata,,yellow floating-heart,Exotic,Eurasia,29998
244,Plants,Proteales,Nelumbonaceae,Nelumbo,nucifera,,Nelumbo nucifera,,sacred lotus,Exotic,Asia,18400
247,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,capensis,,Nymphaea capensis,zanzibariensis,cape blue waterlily,Exotic,Africa,503973
249,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,lotus,,Nymphaea lotus,,white Egyptian lotus,Exotic,Africa,503977
250,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,mexicana,,Nymphaea mexicana,,yellow waterlily,Native,North America,18385
251,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,odorata,,Nymphaea odorata,,American white waterlily,Native,North America,18384
252,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,x daubenyana [caerulea x micrantha],,Nymphaea x daubenyana [caerulea x micrantha],,waterlily,Exotic Hybrid,North America,503975
253,Plants,Myrtales,Onagraceae,Ludwigia,grandiflora,,Ludwigia grandiflora,,large-flower primrose-willow,Exotic,South and Central America,516152
255,Plants,Lamiales,Plantaginaceae,Bacopa,egensis,,Bacopa egensis,,Brazilian water-hyssop,Exotic,South America,192943
256,Plants,Lamiales,Plantaginaceae,Dopatrium,junceum,,Dopatrium junceum,,horsefly's eye,Exotic,Asia,33587
257,Plants,Lamiales,Phyrmaceae,Glossostigma,cleistanthum,,Glossostigma cleistanthum,,mudmats,Exotic,Australia,834093
258,Plants,Lamiales,Plantaginaceae,Limnophila,indica,,Limnophila indica,,Indian marshweed,Exotic,Asia,503463
259,Plants,Lamiales,Plantaginaceae,Limnophila,sessiliflora,,Limnophila sessiliflora,,Asian marshweed,Exotic,Asia,33635
260,Plants,Lamiales,Plantaginaceae,Limnophila,x ludoviciana [indica x sessiliflora],,Limnophila x ludoviciana [indica x sessiliflora],,marshweed,Exotic Hybrid,North America,503464
261,Plants,Lamiales,Plantaginaceae,Veronica,beccabunga,,Veronica beccabunga,,European speedwell,Exotic,Europe,33412
262,Plants,Commelinales,Philydraceae,Philydrum,lanuginosum,,Philydrum lanuginosum,,woolly frog's mouth,Native?,Asia,507380
263,Plants,Myrtales,Lythraceae,Trapa,natans,,Trapa natans,,water chestnut,Exotic,Eurasia,27170
286,Plants,Salviniales,Azollaceae,Azolla,cristata,,Azolla cristata,,mosquitofern,Native,North and Central America,898983
287,Plants,Salviniales,Azollaceae,Azolla,filiculoides,,Azolla filiculoides,,Pacific mosquitofern,Native,North and Central America,18007
289,Plants,Salviniales,Marsileaceae,Marsilea,crenata,,Marsilea crenata,,false pepperwort,Exotic,Australia,899183
291,Plants,Salviniales,Marsileaceae,Marsilea,macropoda,,Marsilea macropoda,,big-foot water-clover,Native,North and Central America,17993
292,Plants,Salviniales,Marsileaceae,Marsilea,minuta,,Marsilea minuta,,dwarf water-clover,Exotic,Asia and Africa,565297
293,Plants,Salviniales,Marsileaceae,Marsilea,quadrifolia,,Marsilea quadrifolia,,European water-clover,Exotic,Eurasia,17995
294,Plants,Salviniales,Marsileaceae,Marsilea,vestita,,Marsilea vestita,,hairy water-clover,Native,North and Central America,17998
296,Plants,Polypodiales,Pteridaceae,Ceratopteris,thalictroides,,Ceratopteris thalictroides,,watersprite,Exotic,South and Central America,17958
297,Plants,Salviniales,Salviniaceae,Salvinia,minima,,Salvinia minima,,water spangles,Exotic,South America,181822
298,Plants,Salviniales,Salviniaceae,Salvinia,molesta,,Salvinia molesta,,giant salvinia,Exotic,South America,181823
1092,Plants,Alismatales,Alismataceae,Sagittaria,graminea,graminea,Sagittaria graminea graminea,,grassy arrowhead,Native,North America,811033
1093,Plants,Alismatales,Alismataceae,Sagittaria,guayanensis,guayanensis,Sagittaria guayanensis guayanensis,,Guyanese arrowhead,Exotic,Central America,623996
1094,Plants,Alismatales,Alismataceae,Sagittaria,montevidensis,montevidensis,Sagittaria montevidensis montevidensis,,giant arrowhead,Exotic,South America,811034
1095,Plants,Alismatales,Alismataceae,Sagittaria,rigida,,Sagittaria rigida,,sessilefruit arrowhead,Native,North America,38928
1097,Plants,Alismatales,Araceae,Cryptocoryne,beckettii,,Cryptocoryne beckettii,,Beckett's water trumpet,Exotic,Asia,811046
1098,Plants,Alismatales,Araceae,Cryptocoryne,wendtii,,Cryptocoryne wendtii,,Wendt's water trumpet,Exotic,Asia,182569
1099,Plants,Alismatales,Araceae,Pistia,stratiotes,,Pistia stratiotes,,water lettuce,Native?,South and Central America,42542
1100,Plants,Alismatales,Butomaceae,Butomus,umbellatus,,Butomus umbellatus,,flowering rush,Exotic,Eurasia,38886
1101,Plants,Alismatales,Alismataceae,Hydrocleys,nymphoides,,Hydrocleys nymphoides,,waterpoppy,Exotic,South and Central America,503099
1102,Plants,Commelinales,Commelinaceae,Murdannia,keisak,,Murdannia keisak,,marsh dewflower,Exotic,Asia,39145
1103,Plants,Alismatales,Hydrocharitaceae,Elodea,sp.,,Elodea sp.,,water weed,Native,North America,38936
1106,Plants,Alismatales,Hydrocharitaceae,Blyxa,aubertii,,Blyxa aubertii,,roundfruit blyxa,Exotic,AustralAsia,501003
1107,Plants,Alismatales,Hydrocharitaceae,Egeria,densa,,Egeria densa,,Brazilian waterweed,Exotic,South America,38972
1110,Plants,Alismatales,Hydrocharitaceae,Hydrocharis,morsus-ranae,,Hydrocharis morsus-ranae,,European frogbit,Exotic,Europe,503098
1112,Plants,Myrtales,Onagraceae,Ludwigia,decurrens,,Ludwigia decurrens,,wingleaf waterprimrose,Native,North and Central America,27343
1113,Plants,Alismatales,Hydrocharitaceae,Ottelia,alismoides,,Ottelia alismoides,,duck-lettuce,Exotic,AustralAsia,38976
1114,Plants,Alismatales,Hydrocharitaceae,Vallisneria,americana,,Vallisneria americana,,wild-celery,Native,North America,38951
1115,Plants,Asparagales,Iridaceae,Iris,pseudacorus,,Iris pseudacorus,,yellow iris,Exotic,Europe and Africa,43194
1116,Plants,Alismatales,Araceae,Landoltia,punctata,,Landoltia punctata,,dotted duckweed,Exotic,AustralAsia,811051
1117,Plants,Alismatales,Hydrocharitaceae,Najas,graminea,,Najas graminea,,ricefield waternymph,Exotic,Asia,39000
1118,Plants,Alismatales,Hydrocharitaceae,Najas,minor,,Najas minor,,brittle waternymph,Exotic,Eurasia,39002
1120,Plants,Poales,Poaceae,Glyceria,maxima,,Glyceria maxima,,reed mannagrass,Exotic,Eurasia,40846
1121,Plants,Poales,Poaceae,Hymenachne,amplexicaulis,,Hymenachne amplexicaulis,,West Indian marsh grass,Exotic,South and Central America,41778
1123,Plants,Poales,Poaceae,Oryza,sativa,,Oryza sativa,,rice,Exotic,Asia,41976
1125,Plants,Poales,Poaceae,Spartina,alterniflora,,Spartina alterniflora,,Atlantic cordgrass,Native,North America,41267
1126,Plants,Poales,Poaceae,Spartina,anglica,,Spartina anglica,,common cordgrass,Exotic Hybrid,Europe,505302
1127,Plants,Poales,Poaceae,Spartina,densiflora,,Spartina densiflora,,dense-flowered cordgrass,Exotic,South America,505303
1128,Plants,Poales,Poaceae,Spartina,patens,,Spartina patens,,saltmeadow cordgrass,Native,North America,41271
1129,Plants,Poales,Poaceae,Zizania,palustris,,Zizania palustris,palustris,northern wildrice,Native,North America,530918
1130,Plants,Commelinales,Pontederiaceae,Eichhornia,crassipes,,Eichhornia crassipes,,floating waterhyacinth,Exotic,South America,42623
1133,Plants,Commelinales,Pontederiaceae,Monochoria,vaginalis,,Monochoria vaginalis,,heart-shape false pickerelweed,Exotic,Asia,42628
1134,Plants,Alismatales,Potamogetonaceae,Potamogeton,crispus,,Potamogeton crispus,,curly-leaf pondweed,Exotic,Eurasia,39007
1135,Plants,Alismatales,Zosteraceae,Zostera,japonica,,Zostera japonica,,dwarf eelgrass,Exotic,Asia,505809
1684,Plants,Ericales,Primulaceae,Lysimachia,punctata,,Lysimachia punctata,,large yellow loosestrife,Exotic,Europe,23995
1688,Plants,Charales,Characeae,Nitellopsis,obtusa,,Nitellopsis obtusa,,starry stonewort,Exotic,Eurasia,NULL
2216,Plants,Asterales,Menyanthaceae,Nymphoides,cristata,,Nymphoides cristata,,crested floating-heart,Exotic,Asia,897401
2609,Plants,Alismatales,Araceae,Cryptocoryne,undulata,,Cryptocoryne undulata,,undulate water trumpet,Exotic,Asia,NULL
2610,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,x marliacea [alba x mexicana],,Nymphaea x marliacea [alba x mexicana],,waterlily,Native Hybrid,South America,896689
2611,Plants,Myrtales,Lythraceae,Rotala,rotundifolia,,Rotala rotundifolia,,roundleaf toothcup,Exotic,Asia,895362
2615,Plants,Salviniales,Marsileaceae,Marsilea,mutica,,Marsilea mutica,,Australian water-clover,Exotic,Australia,899182
2673,Plants,Poales,Juncaceae,Juncus,gerardii,,Juncus gerardii,,saltmarsh rush,Native,North America,503251
2674,Plants,Alismatales,Hydrocharitaceae,Najas,marina,,Najas marina,,spiny waternymph,Native,North and Central America,39001
2676,Plants,Poales,Cyperaceae,Carex,disticha,,Carex disticha,,tworank sedge,Exotic,Eurasia,501214
2679,Plants,Poales,Typhaceae,Typha,angustifolia,,Typha angustifolia,,narrow-leaved cattail,Exotic,Eurasia,42325
2681,Plants,Poales,Poaceae,Alopecurus,geniculatus,,Alopecurus geniculatus,geniculatus,water foxtail,Exotic,Eurasia,182516
2682,Plants,Brassicales,Brassicaceae,Rorippa,sylvestris,,Rorippa sylvestris,,keek,Exotic,Eurasia,23017
2686,Plants,Boraginales,Boraginaceae,Myosotis,scorpioides,,Myosotis scorpioides,,forget-me-not,Exotic,Eurasia,31697
2688,Plants,Lamiales,Lamiaceae,Lycopus,asper,,Lycopus asper,,rough water-horehound,Native,North America,32256
2691,Plants,Poales,Juncaceae,Juncus,compressus,,Juncus compressus,,roundfruit rush,Exotic,Eurasia,39260
2694,Plants,Lamiales,Lamiaceae,Lycopus,europaeus,,Lycopus europaeus,,gypsywort,Exotic,Eurasia,32260
2701,Plants,Poales,Typhaceae,Sparganium,glomeratum,,Sparganium glomeratum,,northern bur-reed,Native,North America,42322
2704,Plants,Poales,Cyperaceae,Carex,acutiformis,,Carex acutiformis,,lesser pond sedge,Exotic,Eurasia,39477
2730,Plants,Fabales,Fabaceae,Aeschynomene,fluitans,,Aeschynomene fluitans,,giant water sensitive plant,Exotic,Africa,NULL
2745,Plants,Salviniales,Azollaceae,Azolla,pinnata,pinnata,Azolla pinnata pinnata,,feathered mosquitofern,Exotic,Australia,181820
2758,Plants,Commelinales,Pontederiaceae,Eichhornia,azurea,,Eichhornia azurea,,anchored waterhyacinth,Exotic,South and Central America,42622
2789,Plants,Alismatales,Alismataceae,Sagittaria,brevirostra,,Sagittaria brevirostra,,short-beak arrowhead,Native,North America,38914
2796,Plants,Commelinales,Pontederiaceae,Pontederia,cordata,,Pontederia cordata,,pickerelweed,Native,North America,42620
2808,Plants,Myrtales,Onagraceae,Ludwigia,peploides,montevidensis,Ludwigia peploides montevidensis,,floating primrose-willow,Exotic,South and Central America,27358
2819,Plants,Poales,Cyperaceae,Cyperus,blepharoleptos,,Cyperus blepharoleptos,,Cuban bulrush,Exotic,South and Central America,518065
2825,Plants,Alismatales,Hydrocharitaceae,Najas,guadalupensis,guadalupensis,Najas guadalupensis guadalupensis,,Guadalupe waternymph,Native,North and Central America,529249
2843,Plants,Alismatales,Hydrocharitaceae,Elodea,canadensis,,Elodea canadensis,,Canadian waterweed,Native,North America,38937
2854,Plants,Malpighiales,Phyllanthaceae,Phyllanthus,fluitans,,Phyllanthus fluitans,,red root floater,Exotic,South America,28364
2941,Plants,Nymphaeales,Cabombaceae,Cabomba,palaeformis,,Cabomba palaeformis,,fish-grass,Exotic,Central America,897225
2942,Plants,Alismatales,Hydrocharitaceae,Hydrilla,verticillata [dioecious],,Hydrilla verticillata [dioecious],,dioecious hydrilla,Exotic,Asia,38974
2943,Plants,Alismatales,Hydrocharitaceae,Hydrilla,verticillata [monoecious],,Hydrilla verticillata [monoecious],,monoecious hydrilla,Exotic,Asia,38974
2954,Plants,Myrtales,Onagraceae,Ludwigia,peruviana,,Ludwigia peruviana,,Peruvian primrose-willow,Exotic,Central America,27359
2955,Plants,Brassicales,Brassicaceae,Nasturtium,microphyllum,,Nasturtium microphyllum,,onerow yellowcress,Exotic,Eurasia,23254
2958,Plants,Caryophyllales,Droseraceae,Aldrovanda,vesiculosa,,Aldrovanda vesiculosa,,waterwheel plant,Exotic,Eurasia,NULL
2960,Plants,Saxifragales,Haloragaceae,Myriophyllum,x spicatum [sibiricum x spicatum],,Myriophyllum x spicatum [sibiricum x spicatum],,hybrid watermilfoil,Exotic Hybrid,North America,NULL
2961,Plants,Poales,Typhaceae,Typha,x glauca [angustifolia x latifolia],,Typha x glauca [angustifolia x latifolia],,white cattail,Exotic Hybrid,North America,42328
2962,Plants,Alismatales,Potamogetonaceae,Stuckenia,pectinata,,Stuckenia pectinata,,broadleaf pondweed,Native,North and Central America,757504
2964,Plants,Poales,Cyperaceae,Cyperus,blepharoleptos,,Cyperus blepharoleptos,,Cuban bulrush (umbellate),Exotic,South and Central America,518065
2965,Plants,Poales,Cyperaceae,Cyperus,blepharoleptos,,Cyperus blepharoleptos,,Cuban bulrush (capitate),Exotic,South and Central America,518065
2968,Plants,Caryophyllales,Amaranthaceae,Amaranthus,cannabinus,,Amaranthus cannabinus,,tidalmarsh amaranth,Native,North America,20716
2970,Plants,Acorales,Acoraceae,Acorus,calamus,,Acorus calamus,,single-vein sweetflag,Exotic,Asia,564989
2974,Plants,Myrtales,Lythraceae,Trapa,sp.,,Trapa sp.,,water chestnut,Exotic,Asia,27169
2975,Plants,Alismatales,Hydrocharitaceae,Elodea,nuttallii,,Elodea nuttallii,,nuttall waterweed,Native,North America,502246
2976,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,caerulea,,Nymphaea caerulea,,Egyptian lotus,Exotic,Africa,506589
2979,Plants,Myrtales,Onagraceae,Ludwigia,hexapetala,,Ludwigia hexapetala,,six petal water primrose,Exotic,South and Central America,516153
2981,Plants,Salviniales,Salviniaceae,Salvinia,auriculata,,Salvinia auriculata,,eared watermoss,Exotic,South and Central America,18013
2982,Plants,Caryophyllales,Caryophyllaceae,Spergularia,platensis,,Spergularia platensis,,La Plata sandspurry,Exotic,South America,20160
2988,Plants,Asterales,Menyanthaceae,Nymphoides,humboldtiana,,Nymphoides humboldtiana,,Humboldt's floating-heart,Native?,South and Central America,29999
2989,Plants,Asterales,Menyanthaceae,Nymphoides,grayana,,Nymphoides grayana,,Gray's floating-heart,Native?,Caribbean,NULL
2991,Plants,Salviniales,Marsileaceae,Marsilea,oligospora,,Marsilea oligospora,,Pacific waterclover,Native,North America,181817
2993,Plants,Lamiales,Acanthaceae,Hygrophila,corymbosa,,Hygrophila corymbosa,,starhorn,Exotic,Asia,182340
2994,Plants,Lamiales,Acanthaceae,Hygrophila,difformis,,Hygrophila difformis,,water-wisteria,Exotic,Asia,NULL
2995,Plants,Salviniales,Marsileaceae,Marsilea,sp.,,Marsilea sp.,,waterclover,Unknown,Africa,17992
2997,Plants,Poales,Cyperaceae,Cyperus,papyrus,,Cyperus papyrus,,papyrus,Exotic,Asia,39950
2999,Plants,Commelinales,Pontederiaceae,Eichhornia,paniculata,,Eichhornia paniculata,,Brazilian water hyacinth,Exotic,South and Central America,502222
3000,Plants,Commelinales,Pontederiaceae,Eichhornia,diversifolia,,Eichhornia diversifolia,,variableleaf waterhyacinth,Exotic,South America,42624
3001,Plants,Poales,Poaceae,Luziola,subintegra,,Luziola subintegra,,Tropical American watergrass,Exotic,South America,783694
3002,Plants,Nymphaeales,Nymphaeaceae,Nymphaea,sp.,,Nymphaea sp.,,waterlily,Unknown,Unknown,18383
3004,Plants,Polypodiales,Pteridaceae,Acrostichum,aureum,,Acrostichum aureum,,golden leatherfern,Native,North and Central America,17305
3011,Plants,Lamiales,Plantaginaceae,Limnophila,aromatica,,Limnophila aromatica,,rice paddy herb,Exotic,Asia,507349
3012,Plants,Myrtales,Onagraceae,Ludwigia,peploides,glabrescens,Ludwigia peploides glabrescens,,floating primrose-willow,Native,North and Central America,524268
3013,Plants,Poales,Cyperaceae,Cyperus,difformis,,Cyperus difformis,,smallflower umbrella sedge,Exotic,Europe and Africa,39915
3020,Plants,Poales,Typhaceae,Typha,domingensis,,Typha domingensis,,southern cattail,Native,North and Central America,42327
3021,Plants,Poales,Typhaceae,Typha,latifolia,,Typha latifolia,,broadleaf cattail,Native,North America,42326
3035,Plants,Alismatales,Alismataceae,Alisma,gramineum,,Alisma gramineum,,narrowl-leaf water-plantain,Native,North America,38896
3036,Plants,Caryophyllales,Amaranthaceae,Amaranthus,australis,,Amaranthus australis,,southern amaranth,Native,North and Central America,20721
3041,Plants,Malpighiales,Elatinaceae,Elatine,triandra,,Elatine triandra,,longstem waterwort,Exotic,Eurasia,21413
3043,Plants,Salviniales,Marsileaceae,Marsilea,drummondii,,Marsilea drummondii,,nardoo,Exotic,Australia,NULL
3046,Plants,Apiales,Apiaceae,Oenanthe,javanica,,Oenanthe javanica,,Java waterdropwort,Exotic,Asia,506796
3051,Plants,Polypodiales,Pteridaceae,Ceratopteris,richardii,,Ceratopteris richardii,,triangle waterfern,Exotic,Central America,17957
3053,Plants,Poales,Cyperaceae,Scleria,microcarpa,,Scleria microcarpa,,tropical nutrush,Native?,South and Central America,505068
3055,Plants,Saxifragales,Crassulaceae,Crassula,aquatica,,Crassula aquatica,,water pigmyweed,Native,North America,24099
3069,Plants,Lamiales,Plantaginaceae,Bacopa,repens,,Bacopa repens,,creeping waterhyssop,Exotic,South and Central America,33044
3099,Plants,Zingiberales,Cannaceae,Canna,glauca,,Canna glauca,,maraca amarilla,Exotic,South and Central America,42412
3122,Plants,Poales,Cyperaceae,Eleocharis,schaffneri,,Eleocharis schaffneri,,Schaffner's spikerush,Exotic,Indo-Pacific,565154
3124,Plants,Solanales,Hydroleaceae,Hydrolea,capsularis,,Hydrolea capsularis,,spiny false fiddleleaf,Exotic,South and Central America,31382
3125,Plants,Asterales,Asteraceae,Enydra,fluctuans,,Enydra fluctuans,,buffalo spinach,Exotic,Asia,38850
3126,Plants,Poales,Eriocaulaceae,Eriocaulon,scariosum,,Eriocaulon scariosum,,rough pipewort,Exotic,Australia,896358
3135,Plants,Poales,Poaceae,Puccinellia,maritima,,Puccinellia maritima,,seaside alkaligrass,Exotic,Eurasia,41216
3139,Plants,Selaginellales,Selaginellaceae,Selaginella,uncinata,,Selaginella uncinata,,peacock spikemoss,Exotic,Asia,17096
3141,Plants,Asterales,Asteraceae,Symphyotrichum,squamatum,,Symphyotrichum squamatum,,southeastern annual saltmarsh aster,Exotic,South America,780972
3142,Plants,Commelinales,Pontederiaceae,Heteranthera,limosa,,Heteranthera limosa,,mud plantain,Native,North and Central America,42618
3163,Plants,Brassicales,Brassicaceae,Nasturtium,sp.,,Nasturtium sp.,,,Exotic,Eurasia,23252
3172,Plants,Poales,Cyperaceae,Bolboschoenus,maritimus,paludosus,Bolboschoenus maritimus paludosus,,cosmopolitan bulrush,Native,North and Central America,525319
3215,Plants,Myrtales,Onagraceae,Ludwigia,peploides,,Ludwigia peploides,,floating primrose-willow,Native,North and Central America,27355
3220,Plants,Commelinales,Pontederiaceae,Heteranthera,rotundifolia,,Heteranthera rotundifolia,,roundleaf mudplantain,Native,North America,502964
3221,Plants,Caryophyllales,Polygonaceae,Persicaria,meisneriana,,Persicaria meisneriana,beyrichiana,branched tearthumb,Native,North and Central America,823884
3222,Plants,Caryophyllales,Polygonaceae,Persicaria,minor,,Persicaria minor,,pygmy smartweed,Exotic,Asia,823785
3223,Plants,Caryophyllales,Polygonaceae,Persicaria,hydropiper,,Persicaria hydropiper,,marshpepper knotweed,Exotic,Eurasia,518732
3225,Plants,Caryophyllales,Polygonaceae,Persicaria,setacea,,Persicaria setacea,,bog smartweed,Native,North America,518753
3226,Plants,Salviniales,Salviniaceae,Salvinia,oblongifolia,,Salvinia oblongifolia,,,Exotic,South America,NULL
3227,Plants,Asterales,Asteraceae,Symphyotrichum,bahamense,,Symphyotrichum bahamense,,Bahaman aster,Native,North and Central America,780969
3228,Plants,Asterales,Asteraceae,Symphyotrichum,divaricatum ,,Symphyotrichum divaricatum,,southern annual saltmarsh aster,Native,North and Central America,780970
3229,Plants,Lamiales,Lentibulariaceae,Utricularia,subulata,,Utricularia subulata,,zigzag bladderwort,Native,North and Central America,34465
3237,Plants,Asterales,Asteraceae,Blennosperma,bakeri,,Blennosperma bakeri,,Baker's stickyseed,Native,North America,36842
2798,Platyhelminthes,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,acheilognathi,,Schyzocotyle acheilognathi,,Asian tapeworm,Exotic,Asia,1059846
221,Reptiles-Crocodilians,Crocodilia,Alligatoridae,Alligator,mississippiensis,,Alligator mississippiensis,,American alligator,Native,North America,551771
222,Reptiles-Crocodilians,Crocodilia,Alligatoridae,Caiman,crocodilus,,Caiman crocodilus,,Common Caiman,Exotic,South and Central America,174370
223,Reptiles-Crocodilians,Crocodilia,Crocodylidae,Crocodylus,acutus,,Crocodylus acutus,,American crocodile,Native,North America,174361
2273,Reptiles-Crocodilians,Crocodilia,Crocodylidae,Crocodylus,niloticus,,Crocodylus niloticus,,Nile Crocodile,Exotic,Africa,202200
2869,Reptiles-Crocodilians,Crocodilia,Crocodylidae,Crocodylus,cataphractus,NULL,Crocodylus cataphractus,NULL,African Slender-snouted Crocodile,Exotic,Africa,202195
2870,Reptiles-Crocodilians,Crocodilia,Alligatoridae,Paleosuchus,trigonatus,,Paleosuchus trigonatus,,Schneider's Smooth-fronted Caiman,Exotic,South America,551815
2871,Reptiles-Crocodilians,Crocodilia,Alligatoridae,Paleosuchus,palpebrosus,,Paleosuchus palpebrosus,,Dwarf Caiman,Exotic,South America,551814
2906,Reptiles-Crocodilians,Crocodilia,Crocodylidae,Mecistops,cataphractus,,Mecistops cataphractus,,African Gavial,Exotic,Africa,845140
1194,Reptiles-Snakes,Squamata,Colubridae,Natrix,tessellata,,Natrix tessellata,,Tessellated Watersnake,Exotic,Eurasia,700800
1195,Reptiles-Snakes,Squamata,Colubridae,Nerodia,fasciata,pictiventris,Nerodia fasciata pictiventris,NULL,Florida Watersnake,Native,North America,209353
1196,Reptiles-Snakes,Squamata,Colubridae,Nerodia,taxispilota,NULL,Nerodia taxispilota,NULL,Brown Watersnake,Native,North America,174255
1197,Reptiles-Snakes,Squamata,Viperidae,Agkistrodon,piscivorus,NULL,Agkistrodon piscivorus,NULL,Cottonmouth,Native,North America,174299
2271,Reptiles-Snakes,Squamata,Colubridae,Nerodia,fasciata,fasciata,Nerodia fasciata fasciata,NULL,Southern Watersnake,Native,North America,202173
2576,Reptiles-Snakes,Squamata,Boidae,Eunectes,notaeus,NULL,Eunectes notaeus,NULL,Yellow Anaconda,Exotic,South America,634803
2577,Reptiles-Snakes,Squamata,Colubridae,Nerodia,rhombifer,NULL,Nerodia rhombifer,NULL,Diamond-backed Watersnake,Native,North America,563904
2628,Reptiles-Snakes,Squamata,Acrochordidae,Acrochordus,javanicus,,Acrochordus javanicus,,Javan Filesnake,Exotic,Asia,634833
2636,Reptiles-Snakes,Squamata,Boidae,Eunectes,murinus,NULL,Eunectes murinus,NULL,Green Anaconda,Exotic,South America,634802
2646,Reptiles-Snakes,Squamata,Colubridae,Fordonia,leucobalia,NULL,Fordonia leucobalia,NULL,Crab-eating water snake,Exotic,Asia,700427
2779,Reptiles-Snakes,Squamata,Colubridae,Nerodia,sipedon,NULL,Nerodia sipedon,NULL,Northern Watersnake,Native,North America,174251
2851,Reptiles-Snakes,Squamata,Colubridae,Erpeton,tentaculatus,NULL,Erpeton tentaculatus,NULL,Tentacled Snake,Exotic,Asia,700426
2990,Reptiles-Snakes,Squamata,Colubridae,Xenochrophis,vittatus,,Xenochrophis vittatus,,Striped Keelback,Exotic,Indo-Pacific,700878
1223,Reptiles-Turtles,Testudines,Chelidae,Chelus,fimbriatus,NULL,Chelus fimbriatus,NULL,Matamata,Exotic,South America,NULL
1224,Reptiles-Turtles,Testudines,Chelidae,Platemys,platycephala,NULL,Platemys platycephala,NULL,twist-necked turtle,Exotic,South America,551845
1225,Reptiles-Turtles,Testudines,Chelydridae,Chelydra,serpentina,NULL,Chelydra serpentina,NULL,Snapping Turtle,Native,North America,173752
